Source,Target,Type,id,label,timeset,weight
420,793,Directed,3121,,,1.0
423,422,Directed,3122,,,1.0
423,463,Directed,3123,,,1.0
423,447,Directed,3124,,,1.0
423,1094,Directed,3125,,,1.0
909,285,Directed,3126,,,1.0
709,703,Directed,3127,,,1.0
709,146,Directed,3128,,,1.0
966,965,Directed,3129,,,1.0
966,43,Directed,3130,,,1.0
966,45,Directed,3131,,,1.0
270,220,Directed,3132,,,1.0
270,342,Directed,3133,,,1.0
215,45,Directed,3134,,,1.0
826,47,Directed,3135,,,1.0
1034,1033,Directed,3136,,,1.0
1034,54,Directed,3137,,,1.0
225,119,Directed,3138,,,1.0
225,117,Directed,3139,,,1.0
201,199,Directed,3140,,,1.0
201,114,Directed,3141,,,1.0
201,200,Directed,3142,,,1.0
201,117,Directed,3143,,,1.0
201,670,Directed,3144,,,1.0
201,671,Directed,3145,,,1.0
201,237,Directed,3146,,,1.0
948,947,Directed,3147,,,1.0
948,47,Directed,3148,,,1.0
829,828,Directed,3149,,,1.0
829,744,Directed,3150,,,1.0
70,68,Directed,3151,,,1.0
70,69,Directed,3152,,,1.0
70,76,Directed,3153,,,1.0
70,87,Directed,3154,,,1.0
70,887,Directed,3155,,,1.0
70,384,Directed,3156,,,1.0
70,919,Directed,3157,,,1.0
70,736,Directed,3158,,,1.0
189,187,Directed,3159,,,1.0
189,188,Directed,3160,,,1.0
189,643,Directed,3161,,,1.0
189,644,Directed,3162,,,1.0
189,130,Directed,3163,,,1.0
189,645,Directed,3164,,,1.0
189,1002,Directed,3165,,,1.0
167,165,Directed,3166,,,1.0
167,166,Directed,3167,,,1.0
553,328,Directed,3168,,,1.0
553,552,Directed,3169,,,1.0
553,554,Directed,3170,,,1.0
943,941,Directed,3171,,,1.0
943,191,Directed,3172,,,1.0
943,248,Directed,3173,,,1.0
943,942,Directed,3174,,,1.0
943,790,Directed,3175,,,1.0
943,139,Directed,3176,,,1.0
943,634,Directed,3177,,,1.0
943,944,Directed,3178,,,1.0
879,797,Directed,3179,,,1.0
1132,114,Directed,3180,,,1.0
953,63,Directed,3181,,,1.0
858,340,Directed,3182,,,1.0
858,1285,Directed,3183,,,1.0
253,252,Directed,3184,,,1.0
253,200,Directed,3185,,,1.0
253,59,Directed,3186,,,1.0
311,55,Directed,3187,,,1.0
311,292,Directed,3188,,,1.0
311,312,Directed,3189,,,1.0
577,575,Directed,3190,,,1.0
577,576,Directed,3191,,,1.0
577,574,Directed,3192,,,1.0
577,578,Directed,3193,,,1.0
577,579,Directed,3194,,,1.0
887,87,Directed,3195,,,1.0
887,70,Directed,3196,,,1.0
290,288,Directed,3197,,,1.0
290,289,Directed,3198,,,1.0
290,291,Directed,3199,,,1.0
290,292,Directed,3200,,,1.0
290,293,Directed,3201,,,1.0
290,306,Directed,3202,,,1.0
290,74,Directed,3203,,,1.0
286,283,Directed,3204,,,1.0
286,284,Directed,3205,,,1.0
286,285,Directed,3206,,,1.0
286,222,Directed,3207,,,1.0
286,287,Directed,3208,,,1.0
277,743,Directed,3209,,,1.0
277,744,Directed,3210,,,1.0
277,745,Directed,3211,,,1.0
277,222,Directed,3212,,,1.0
277,746,Directed,3213,,,1.0
277,747,Directed,3214,,,1.0
222,283,Directed,3215,,,1.0
222,284,Directed,3216,,,1.0
222,285,Directed,3217,,,1.0
222,286,Directed,3218,,,1.0
222,287,Directed,3219,,,1.0
222,743,Directed,3220,,,1.0
222,744,Directed,3221,,,1.0
222,745,Directed,3222,,,1.0
222,277,Directed,3223,,,1.0
222,746,Directed,3224,,,1.0
222,747,Directed,3225,,,1.0
222,131,Directed,3226,,,1.0
746,743,Directed,3227,,,1.0
746,744,Directed,3228,,,1.0
746,745,Directed,3229,,,1.0
746,277,Directed,3230,,,1.0
746,222,Directed,3231,,,1.0
746,747,Directed,3232,,,1.0
1070,1065,Directed,3233,,,1.0
1070,137,Directed,3234,,,1.0
1070,114,Directed,3235,,,1.0
1070,224,Directed,3236,,,1.0
1070,1066,Directed,3237,,,1.0
1070,1067,Directed,3238,,,1.0
1070,1068,Directed,3239,,,1.0
1070,1069,Directed,3240,,,1.0
1070,59,Directed,3241,,,1.0
1070,634,Directed,3242,,,1.0
1070,139,Directed,3243,,,1.0
197,137,Directed,3244,,,1.0
197,198,Directed,3245,,,1.0
197,248,Directed,3246,,,1.0
197,117,Directed,3247,,,1.0
197,249,Directed,3248,,,1.0
197,114,Directed,3249,,,1.0
197,224,Directed,3250,,,1.0
197,334,Directed,3251,,,1.0
197,199,Directed,3252,,,1.0
197,384,Directed,3253,,,1.0
197,485,Directed,3254,,,1.0
197,784,Directed,3255,,,1.0
197,155,Directed,3256,,,1.0
197,794,Directed,3257,,,1.0
197,785,Directed,3258,,,1.0
197,795,Directed,3259,,,1.0
752,751,Directed,3260,,,1.0
752,753,Directed,3261,,,1.0
752,754,Directed,3262,,,1.0
59,137,Directed,3263,,,1.0
59,202,Directed,3264,,,1.0
59,139,Directed,3265,,,1.0
59,203,Directed,3266,,,1.0
59,252,Directed,3267,,,1.0
59,200,Directed,3268,,,1.0
59,253,Directed,3269,,,1.0
59,474,Directed,3270,,,1.0
59,47,Directed,3271,,,1.0
59,314,Directed,3272,,,1.0
59,701,Directed,3273,,,1.0
59,748,Directed,3274,,,1.0
59,192,Directed,3275,,,1.0
59,1025,Directed,3276,,,1.0
59,1065,Directed,3277,,,1.0
59,114,Directed,3278,,,1.0
59,224,Directed,3279,,,1.0
59,1066,Directed,3280,,,1.0
59,1067,Directed,3281,,,1.0
59,1068,Directed,3282,,,1.0
59,1069,Directed,3283,,,1.0
59,1070,Directed,3284,,,1.0
59,634,Directed,3285,,,1.0
198,137,Directed,3286,,,1.0
198,197,Directed,3287,,,1.0
984,985,Directed,3288,,,1.0
984,986,Directed,3289,,,1.0
984,987,Directed,3290,,,1.0
976,974,Directed,3291,,,1.0
976,975,Directed,3292,,,1.0
976,216,Directed,3293,,,1.0
976,266,Directed,3294,,,1.0
976,272,Directed,3295,,,1.0
773,769,Directed,3296,,,1.0
773,770,Directed,3297,,,1.0
773,771,Directed,3298,,,1.0
773,227,Directed,3299,,,1.0
773,742,Directed,3300,,,1.0
773,772,Directed,3301,,,1.0
773,774,Directed,3302,,,1.0
799,483,Directed,3303,,,1.0
955,938,Directed,3304,,,1.0
955,954,Directed,3305,,,1.0
364,363,Directed,3306,,,1.0
364,199,Directed,3307,,,1.0
364,868,Directed,3308,,,1.0
364,751,Directed,3309,,,1.0
364,602,Directed,3310,,,1.0
364,213,Directed,3311,,,1.0
1304,1303,Directed,3312,,,1.0
1304,369,Directed,3313,,,1.0
1304,81,Directed,3314,,,1.0
1304,527,Directed,3315,,,1.0
1304,1305,Directed,3316,,,1.0
1015,417,Directed,3317,,,1.0
1015,1016,Directed,3318,,,1.0
911,640,Directed,3319,,,1.0
889,55,Directed,3320,,,1.0
889,888,Directed,3321,,,1.0
138,136,Directed,3322,,,1.0
138,137,Directed,3323,,,1.0
138,139,Directed,3324,,,1.0
138,140,Directed,3325,,,1.0
341,340,Directed,3326,,,1.0
341,872,Directed,3327,,,1.0
341,325,Directed,3328,,,1.0
341,873,Directed,3329,,,1.0
341,454,Directed,3330,,,1.0
341,874,Directed,3331,,,1.0
341,875,Directed,3332,,,1.0
341,876,Directed,3333,,,1.0
341,877,Directed,3334,,,1.0
341,878,Directed,3335,,,1.0
1025,200,Directed,3336,,,1.0
1025,59,Directed,3337,,,1.0
472,470,Directed,3338,,,1.0
472,471,Directed,3339,,,1.0
472,480,Directed,3340,,,1.0
472,481,Directed,3341,,,1.0
472,482,Directed,3342,,,1.0
472,483,Directed,3343,,,1.0
472,476,Directed,3344,,,1.0
472,117,Directed,3345,,,1.0
472,484,Directed,3346,,,1.0
985,984,Directed,3347,,,1.0
985,986,Directed,3348,,,1.0
985,987,Directed,3349,,,1.0
985,1089,Directed,3350,,,1.0
985,681,Directed,3351,,,1.0
985,775,Directed,3352,,,1.0
985,181,Directed,3353,,,1.0
935,30,Directed,3354,,,1.0
935,751,Directed,3355,,,1.0
695,691,Directed,3356,,,1.0
695,692,Directed,3357,,,1.0
695,47,Directed,3358,,,1.0
695,693,Directed,3359,,,1.0
695,694,Directed,3360,,,1.0
1208,324,Directed,3361,,,1.0
1208,45,Directed,3362,,,1.0
334,114,Directed,3363,,,1.0
334,224,Directed,3364,,,1.0
334,197,Directed,3365,,,1.0
574,226,Directed,3366,,,1.0
574,575,Directed,3367,,,1.0
574,576,Directed,3368,,,1.0
574,577,Directed,3369,,,1.0
574,578,Directed,3370,,,1.0
574,579,Directed,3371,,,1.0
842,30,Directed,3372,,,1.0
842,841,Directed,3373,,,1.0
842,65,Directed,3374,,,1.0
235,47,Directed,3375,,,1.0
235,236,Directed,3376,,,1.0
235,245,Directed,3377,,,1.0
235,68,Directed,3378,,,1.0
235,661,Directed,3379,,,1.0
1307,1306,Directed,3380,,,1.0
1307,114,Directed,3381,,,1.0
1307,775,Directed,3382,,,1.0
681,680,Directed,3383,,,1.0
681,682,Directed,3384,,,1.0
681,1089,Directed,3385,,,1.0
681,985,Directed,3386,,,1.0
681,775,Directed,3387,,,1.0
681,181,Directed,3388,,,1.0
192,191,Directed,3389,,,1.0
192,748,Directed,3390,,,1.0
192,59,Directed,3391,,,1.0
766,765,Directed,3392,,,1.0
766,570,Directed,3393,,,1.0
766,81,Directed,3394,,,1.0
766,767,Directed,3395,,,1.0
79,65,Directed,3396,,,1.0
79,80,Directed,3397,,,1.0
79,177,Directed,3398,,,1.0
1270,367,Directed,3399,,,1.0
1270,640,Directed,3400,,,1.0
929,616,Directed,3401,,,1.0
929,928,Directed,3402,,,1.0
929,602,Directed,3403,,,1.0
929,526,Directed,3404,,,1.0
774,769,Directed,3405,,,1.0
774,770,Directed,3406,,,1.0
774,771,Directed,3407,,,1.0
774,227,Directed,3408,,,1.0
774,742,Directed,3409,,,1.0
774,772,Directed,3410,,,1.0
774,773,Directed,3411,,,1.0
139,136,Directed,3412,,,1.0
139,137,Directed,3413,,,1.0
139,138,Directed,3414,,,1.0
139,140,Directed,3415,,,1.0
139,202,Directed,3416,,,1.0
139,59,Directed,3417,,,1.0
139,203,Directed,3418,,,1.0
139,117,Directed,3419,,,1.0
139,810,Directed,3420,,,1.0
139,941,Directed,3421,,,1.0
139,191,Directed,3422,,,1.0
139,248,Directed,3423,,,1.0
139,942,Directed,3424,,,1.0
139,790,Directed,3425,,,1.0
139,943,Directed,3426,,,1.0
139,634,Directed,3427,,,1.0
139,944,Directed,3428,,,1.0
139,155,Directed,3429,,,1.0
139,1067,Directed,3430,,,1.0
139,1070,Directed,3431,,,1.0
1305,1303,Directed,3432,,,1.0
1305,369,Directed,3433,,,1.0
1305,81,Directed,3434,,,1.0
1305,527,Directed,3435,,,1.0
1305,1304,Directed,3436,,,1.0
313,306,Directed,3437,,,1.0
786,65,Directed,3438,,,1.0
786,982,Directed,3439,,,1.0
578,575,Directed,3440,,,1.0
578,576,Directed,3441,,,1.0
578,577,Directed,3442,,,1.0
578,574,Directed,3443,,,1.0
578,579,Directed,3444,,,1.0
1020,429,Directed,3445,,,1.0
1020,109,Directed,3446,,,1.0
880,185,Directed,3447,,,1.0
668,87,Directed,3448,,,1.0
668,667,Directed,3449,,,1.0
775,224,Directed,3450,,,1.0
775,1089,Directed,3451,,,1.0
775,985,Directed,3452,,,1.0
775,681,Directed,3453,,,1.0
775,181,Directed,3454,,,1.0
775,1306,Directed,3455,,,1.0
775,114,Directed,3456,,,1.0
775,1307,Directed,3457,,,1.0
851,45,Directed,3458,,,1.0
45,42,Directed,3459,,,1.0
45,43,Directed,3460,,,1.0
45,44,Directed,3461,,,1.0
45,46,Directed,3462,,,1.0
45,324,Directed,3463,,,1.0
45,851,Directed,3464,,,1.0
45,215,Directed,3465,,,1.0
45,958,Directed,3466,,,1.0
45,959,Directed,3467,,,1.0
45,965,Directed,3468,,,1.0
45,966,Directed,3469,,,1.0
45,123,Directed,3470,,,1.0
45,607,Directed,3471,,,1.0
45,822,Directed,3472,,,1.0
45,1181,Directed,3473,,,1.0
45,1208,Directed,3474,,,1.0
956,474,Directed,3475,,,1.0
767,765,Directed,3476,,,1.0
767,570,Directed,3477,,,1.0
767,81,Directed,3478,,,1.0
767,766,Directed,3479,,,1.0
497,137,Directed,3480,,,1.0
497,314,Directed,3481,,,1.0
497,871,Directed,3482,,,1.0
497,782,Directed,3483,,,1.0
236,47,Directed,3484,,,1.0
236,235,Directed,3485,,,1.0
236,663,Directed,3486,,,1.0
236,280,Directed,3487,,,1.0
236,778,Directed,3488,,,1.0
236,779,Directed,3489,,,1.0
236,87,Directed,3490,,,1.0
236,133,Directed,3491,,,1.0
962,41,Directed,3492,,,1.0
963,48,Directed,3493,,,1.0
493,441,Directed,3494,,,1.0
493,490,Directed,3495,,,1.0
493,491,Directed,3496,,,1.0
493,492,Directed,3497,,,1.0
493,904,Directed,3498,,,1.0
904,491,Directed,3499,,,1.0
904,493,Directed,3500,,,1.0
232,54,Directed,3501,,,1.0
232,231,Directed,3502,,,1.0
232,223,Directed,3503,,,1.0
232,53,Directed,3504,,,1.0
793,390,Directed,3505,,,1.0
793,419,Directed,3506,,,1.0
793,420,Directed,3507,,,1.0
323,114,Directed,3508,,,1.0
484,480,Directed,3509,,,1.0
484,481,Directed,3510,,,1.0
484,482,Directed,3511,,,1.0
484,483,Directed,3512,,,1.0
484,476,Directed,3513,,,1.0
484,117,Directed,3514,,,1.0
484,470,Directed,3515,,,1.0
484,472,Directed,3516,,,1.0
1120,742,Directed,3517,,,1.0
1120,1121,Directed,3518,,,1.0
605,140,Directed,3519,,,1.0
366,30,Directed,3520,,,1.0
366,365,Directed,3521,,,1.0
366,87,Directed,3522,,,1.0
366,99,Directed,3523,,,1.0
366,80,Directed,3524,,,1.0
130,30,Directed,3525,,,1.0
130,120,Directed,3526,,,1.0
130,643,Directed,3527,,,1.0
130,644,Directed,3528,,,1.0
130,189,Directed,3529,,,1.0
130,645,Directed,3530,,,1.0
130,930,Directed,3531,,,1.0
836,790,Directed,3532,,,1.0
836,795,Directed,3533,,,1.0
129,30,Directed,3534,,,1.0
129,128,Directed,3535,,,1.0
129,99,Directed,3536,,,1.0
645,643,Directed,3537,,,1.0
645,644,Directed,3538,,,1.0
645,189,Directed,3539,,,1.0
645,130,Directed,3540,,,1.0
820,55,Directed,3541,,,1.0
820,817,Directed,3542,,,1.0
820,818,Directed,3543,,,1.0
820,819,Directed,3544,,,1.0
1051,101,Directed,3545,,,1.0
1051,146,Directed,3546,,,1.0
1061,68,Directed,3547,,,1.0
1061,751,Directed,3548,,,1.0
1061,245,Directed,3549,,,1.0
1061,158,Directed,3550,,,1.0
63,62,Directed,3551,,,1.0
63,209,Directed,3552,,,1.0
63,779,Directed,3553,,,1.0
63,953,Directed,3554,,,1.0
1153,114,Directed,3555,,,1.0
1153,692,Directed,3556,,,1.0
1153,155,Directed,3557,,,1.0
1153,1152,Directed,3558,,,1.0
415,187,Directed,3559,,,1.0
415,411,Directed,3560,,,1.0
456,453,Directed,3561,,,1.0
456,454,Directed,3562,,,1.0
456,287,Directed,3563,,,1.0
456,455,Directed,3564,,,1.0
456,457,Directed,3565,,,1.0
979,977,Directed,3566,,,1.0
979,978,Directed,3567,,,1.0
979,110,Directed,3568,,,1.0
979,980,Directed,3569,,,1.0
1221,736,Directed,3570,,,1.0
1221,140,Directed,3571,,,1.0
563,203,Directed,3572,,,1.0
404,402,Directed,3573,,,1.0
404,403,Directed,3574,,,1.0
404,302,Directed,3575,,,1.0
404,401,Directed,3576,,,1.0
291,288,Directed,3577,,,1.0
291,289,Directed,3578,,,1.0
291,290,Directed,3579,,,1.0
291,292,Directed,3580,,,1.0
291,293,Directed,3581,,,1.0
991,873,Directed,3582,,,1.0
991,940,Directed,3583,,,1.0
579,575,Directed,3584,,,1.0
579,576,Directed,3585,,,1.0
579,577,Directed,3586,,,1.0
579,574,Directed,3587,,,1.0
579,578,Directed,3588,,,1.0
640,911,Directed,3589,,,1.0
640,367,Directed,3590,,,1.0
640,1270,Directed,3591,,,1.0
109,48,Directed,3592,,,1.0
109,429,Directed,3593,,,1.0
109,86,Directed,3594,,,1.0
109,164,Directed,3595,,,1.0
109,1020,Directed,3596,,,1.0
109,41,Directed,3597,,,1.0
140,136,Directed,3598,,,1.0
140,137,Directed,3599,,,1.0
140,138,Directed,3600,,,1.0
140,139,Directed,3601,,,1.0
140,390,Directed,3602,,,1.0
140,605,Directed,3603,,,1.0
140,367,Directed,3604,,,1.0
140,736,Directed,3605,,,1.0
140,1221,Directed,3606,,,1.0
213,210,Directed,3607,,,1.0
213,211,Directed,3608,,,1.0
213,212,Directed,3609,,,1.0
213,602,Directed,3610,,,1.0
213,364,Directed,3611,,,1.0
503,408,Directed,3612,,,1.0
503,502,Directed,3613,,,1.0
74,306,Directed,3614,,,1.0
74,290,Directed,3615,,,1.0
74,1148,Directed,3616,,,1.0
132,119,Directed,3617,,,1.0
46,42,Directed,3618,,,1.0
46,43,Directed,3619,,,1.0
46,44,Directed,3620,,,1.0
46,45,Directed,3621,,,1.0
292,288,Directed,3622,,,1.0
292,289,Directed,3623,,,1.0
292,290,Directed,3624,,,1.0
292,291,Directed,3625,,,1.0
292,293,Directed,3626,,,1.0
292,310,Directed,3627,,,1.0
292,55,Directed,3628,,,1.0
292,311,Directed,3629,,,1.0
292,312,Directed,3630,,,1.0
701,474,Directed,3631,,,1.0
701,137,Directed,3632,,,1.0
701,47,Directed,3633,,,1.0
701,314,Directed,3634,,,1.0
701,59,Directed,3635,,,1.0
100,99,Directed,3636,,,1.0
370,369,Directed,3637,,,1.0
753,751,Directed,3638,,,1.0
753,752,Directed,3639,,,1.0
753,754,Directed,3640,,,1.0
424,165,Directed,3641,,,1.0
424,425,Directed,3642,,,1.0
554,328,Directed,3643,,,1.0
554,552,Directed,3644,,,1.0
554,553,Directed,3645,,,1.0
133,87,Directed,3646,,,1.0
133,236,Directed,3647,,,1.0
39,36,Directed,3648,,,1.0
39,37,Directed,3649,,,1.0
39,38,Directed,3650,,,1.0
754,751,Directed,3651,,,1.0
754,752,Directed,3652,,,1.0
754,753,Directed,3653,,,1.0
156,154,Directed,3654,,,1.0
156,137,Directed,3655,,,1.0
156,155,Directed,3656,,,1.0
156,114,Directed,3657,,,1.0
78,77,Directed,3658,,,1.0
78,55,Directed,3659,,,1.0
78,327,Directed,3660,,,1.0
78,328,Directed,3661,,,1.0
479,473,Directed,3662,,,1.0
479,474,Directed,3663,,,1.0
479,475,Directed,3664,,,1.0
479,114,Directed,3665,,,1.0
479,476,Directed,3666,,,1.0
479,477,Directed,3667,,,1.0
479,478,Directed,3668,,,1.0
682,680,Directed,3669,,,1.0
682,681,Directed,3670,,,1.0
447,446,Directed,3671,,,1.0
447,239,Directed,3672,,,1.0
447,423,Directed,3673,,,1.0
447,1094,Directed,3674,,,1.0
239,238,Directed,3675,,,1.0
239,446,Directed,3676,,,1.0
239,447,Directed,3677,,,1.0
239,466,Directed,3678,,,1.0
239,467,Directed,3679,,,1.0
239,486,Directed,3680,,,1.0
239,99,Directed,3681,,,1.0
634,474,Directed,3682,,,1.0
634,633,Directed,3683,,,1.0
634,923,Directed,3684,,,1.0
634,815,Directed,3685,,,1.0
634,924,Directed,3686,,,1.0
634,925,Directed,3687,,,1.0
634,941,Directed,3688,,,1.0
634,191,Directed,3689,,,1.0
634,248,Directed,3690,,,1.0
634,942,Directed,3691,,,1.0
634,790,Directed,3692,,,1.0
634,943,Directed,3693,,,1.0
634,139,Directed,3694,,,1.0
634,944,Directed,3695,,,1.0
634,1065,Directed,3696,,,1.0
634,137,Directed,3697,,,1.0
634,114,Directed,3698,,,1.0
634,224,Directed,3699,,,1.0
634,1066,Directed,3700,,,1.0
634,1067,Directed,3701,,,1.0
634,1068,Directed,3702,,,1.0
634,1069,Directed,3703,,,1.0
634,1070,Directed,3704,,,1.0
634,59,Directed,3705,,,1.0
634,1078,Directed,3706,,,1.0
634,332,Directed,3707,,,1.0
218,216,Directed,3708,,,1.0
218,217,Directed,3709,,,1.0
781,782,Directed,3710,,,1.0
303,301,Directed,3711,,,1.0
303,302,Directed,3712,,,1.0
303,304,Directed,3713,,,1.0
304,301,Directed,3714,,,1.0
304,302,Directed,3715,,,1.0
304,303,Directed,3716,,,1.0
816,815,Directed,3717,,,1.0
118,112,Directed,3718,,,1.0
118,113,Directed,3719,,,1.0
118,114,Directed,3720,,,1.0
118,115,Directed,3721,,,1.0
118,116,Directed,3722,,,1.0
118,117,Directed,3723,,,1.0
118,784,Directed,3724,,,1.0
118,785,Directed,3725,,,1.0
118,912,Directed,3726,,,1.0
704,702,Directed,3727,,,1.0
704,703,Directed,3728,,,1.0
704,146,Directed,3729,,,1.0
704,401,Directed,3730,,,1.0
131,222,Directed,3731,,,1.0
822,55,Directed,3732,,,1.0
822,45,Directed,3733,,,1.0
822,1289,Directed,3734,,,1.0
1121,742,Directed,3735,,,1.0
1121,1120,Directed,3736,,,1.0
747,743,Directed,3737,,,1.0
747,744,Directed,3738,,,1.0
747,745,Directed,3739,,,1.0
747,277,Directed,3740,,,1.0
747,222,Directed,3741,,,1.0
747,746,Directed,3742,,,1.0
944,941,Directed,3743,,,1.0
944,191,Directed,3744,,,1.0
944,248,Directed,3745,,,1.0
944,942,Directed,3746,,,1.0
944,790,Directed,3747,,,1.0
944,943,Directed,3748,,,1.0
944,139,Directed,3749,,,1.0
944,634,Directed,3750,,,1.0
226,574,Directed,3751,,,1.0
226,402,Directed,3752,,,1.0
627,390,Directed,3753,,,1.0
463,423,Directed,3754,,,1.0
1092,44,Directed,3755,,,1.0
1092,1091,Directed,3756,,,1.0
559,555,Directed,3757,,,1.0
559,55,Directed,3758,,,1.0
559,556,Directed,3759,,,1.0
559,557,Directed,3760,,,1.0
559,558,Directed,3761,,,1.0
559,560,Directed,3762,,,1.0
181,114,Directed,3763,,,1.0
181,47,Directed,3764,,,1.0
181,1089,Directed,3765,,,1.0
181,985,Directed,3766,,,1.0
181,681,Directed,3767,,,1.0
181,775,Directed,3768,,,1.0
417,416,Directed,3769,,,1.0
417,411,Directed,3770,,,1.0
417,1015,Directed,3771,,,1.0
417,1016,Directed,3772,,,1.0
782,781,Directed,3773,,,1.0
782,871,Directed,3774,,,1.0
782,497,Directed,3775,,,1.0
782,856,Directed,3776,,,1.0
293,288,Directed,3777,,,1.0
293,289,Directed,3778,,,1.0
293,290,Directed,3779,,,1.0
293,291,Directed,3780,,,1.0
293,292,Directed,3781,,,1.0
1102,1099,Directed,3782,,,1.0
1102,1100,Directed,3783,,,1.0
1102,1101,Directed,3784,,,1.0
1102,203,Directed,3785,,,1.0
464,223,Directed,3786,,,1.0
835,47,Directed,3787,,,1.0
835,833,Directed,3788,,,1.0
835,834,Directed,3789,,,1.0
835,795,Directed,3790,,,1.0
1029,778,Directed,3791,,,1.0
457,453,Directed,3792,,,1.0
457,454,Directed,3793,,,1.0
457,287,Directed,3794,,,1.0
457,455,Directed,3795,,,1.0
457,456,Directed,3796,,,1.0
312,55,Directed,3797,,,1.0
312,311,Directed,3798,,,1.0
312,292,Directed,3799,,,1.0
425,165,Directed,3800,,,1.0
425,424,Directed,3801,,,1.0
203,137,Directed,3802,,,1.0
203,202,Directed,3803,,,1.0
203,59,Directed,3804,,,1.0
203,139,Directed,3805,,,1.0
203,563,Directed,3806,,,1.0
203,1099,Directed,3807,,,1.0
203,1100,Directed,3808,,,1.0
203,1101,Directed,3809,,,1.0
203,1102,Directed,3810,,,1.0
1094,423,Directed,3811,,,1.0
1094,447,Directed,3812,,,1.0
798,796,Directed,3813,,,1.0
798,797,Directed,3814,,,1.0
1242,54,Directed,3815,,,1.0
1016,1015,Directed,3816,,,1.0
1016,417,Directed,3817,,,1.0
949,796,Directed,3818,,,1.0
949,414,Directed,3819,,,1.0
769,770,Directed,3820,,,1.0
769,771,Directed,3821,,,1.0
769,227,Directed,3822,,,1.0
769,742,Directed,3823,,,1.0
769,772,Directed,3824,,,1.0
769,773,Directed,3825,,,1.0
769,774,Directed,3826,,,1.0
1065,137,Directed,3827,,,1.0
1065,114,Directed,3828,,,1.0
1065,224,Directed,3829,,,1.0
1065,1066,Directed,3830,,,1.0
1065,1067,Directed,3831,,,1.0
1065,1068,Directed,3832,,,1.0
1065,1069,Directed,3833,,,1.0
1065,1070,Directed,3834,,,1.0
1065,59,Directed,3835,,,1.0
1065,634,Directed,3836,,,1.0
294,285,Directed,3837,,,1.0
1047,1048,Directed,3838,,,1.0
1047,332,Directed,3839,,,1.0
939,938,Directed,3840,,,1.0
939,940,Directed,3841,,,1.0
771,769,Directed,3842,,,1.0
771,770,Directed,3843,,,1.0
771,227,Directed,3844,,,1.0
771,742,Directed,3845,,,1.0
771,772,Directed,3846,,,1.0
771,773,Directed,3847,,,1.0
771,774,Directed,3848,,,1.0
814,54,Directed,3849,,,1.0
814,53,Directed,3850,,,1.0
814,217,Directed,3851,,,1.0
841,30,Directed,3852,,,1.0
841,65,Directed,3853,,,1.0
841,842,Directed,3854,,,1.0
1003,81,Directed,3855,,,1.0
552,328,Directed,3856,,,1.0
552,553,Directed,3857,,,1.0
552,554,Directed,3858,,,1.0
44,42,Directed,3859,,,1.0
44,43,Directed,3860,,,1.0
44,45,Directed,3861,,,1.0
44,46,Directed,3862,,,1.0
44,958,Directed,3863,,,1.0
44,959,Directed,3864,,,1.0
44,1091,Directed,3865,,,1.0
44,1092,Directed,3866,,,1.0
853,852,Directed,3867,,,1.0
853,187,Directed,3868,,,1.0
853,961,Directed,3869,,,1.0
853,411,Directed,3870,,,1.0
853,772,Directed,3871,,,1.0
669,87,Directed,3872,,,1.0
669,541,Directed,3873,,,1.0
687,87,Directed,3874,,,1.0
925,923,Directed,3875,,,1.0
925,815,Directed,3876,,,1.0
925,924,Directed,3877,,,1.0
925,634,Directed,3878,,,1.0
1053,1048,Directed,3879,,,1.0
1053,1072,Directed,3880,,,1.0
1053,1073,Directed,3881,,,1.0
1073,1048,Directed,3882,,,1.0
1073,1072,Directed,3883,,,1.0
1073,1053,Directed,3884,,,1.0
980,977,Directed,3885,,,1.0
980,978,Directed,3886,,,1.0
980,110,Directed,3887,,,1.0
980,979,Directed,3888,,,1.0
209,208,Directed,3889,,,1.0
209,63,Directed,3890,,,1.0
1068,1065,Directed,3891,,,1.0
1068,137,Directed,3892,,,1.0
1068,114,Directed,3893,,,1.0
1068,224,Directed,3894,,,1.0
1068,1066,Directed,3895,,,1.0
1068,1067,Directed,3896,,,1.0
1068,1069,Directed,3897,,,1.0
1068,1070,Directed,3898,,,1.0
1068,59,Directed,3899,,,1.0
1068,634,Directed,3900,,,1.0
878,872,Directed,3901,,,1.0
878,325,Directed,3902,,,1.0
878,873,Directed,3903,,,1.0
878,454,Directed,3904,,,1.0
878,874,Directed,3905,,,1.0
878,875,Directed,3906,,,1.0
878,876,Directed,3907,,,1.0
878,877,Directed,3908,,,1.0
878,341,Directed,3909,,,1.0
147,146,Directed,3910,,,1.0
164,48,Directed,3911,,,1.0
164,429,Directed,3912,,,1.0
164,86,Directed,3913,,,1.0
164,109,Directed,3914,,,1.0
779,778,Directed,3915,,,1.0
779,236,Directed,3916,,,1.0
779,63,Directed,3917,,,1.0
80,65,Directed,3918,,,1.0
80,79,Directed,3919,,,1.0
80,30,Directed,3920,,,1.0
80,365,Directed,3921,,,1.0
80,87,Directed,3922,,,1.0
80,99,Directed,3923,,,1.0
80,366,Directed,3924,,,1.0
80,960,Directed,3925,,,1.0
